# rnom	meanr	meanlogr	wgg	noise	DDpairs	DRpairs	RDpairs	RRpairs
4.214638316377757876e-01 4.457027550774861901e-01 -8.250498279837051863e-01 2.291004763003550408e+02 7.755356741655923883e-03 3.218295161312841810e+05 6.297400000000000000e+04 1.662258809721935540e+04 6.652200000000000000e+04
8.318373641252689854e-01 8.830837432392479869e-01 -1.417825544589121356e-01 1.174007309490196747e+02 3.975793062842530694e-03 6.572347987801334821e+05 2.476640000000000000e+05 6.293416521147266030e+04 2.531170000000000000e+05
1.641785957447399635e+00 1.699597194193251948e+00 5.131413379251280604e-01 5.671745346456843606e+01 2.072008905067540627e-03 1.285035677660875022e+06 8.158830000000000000e+05 2.295020739429588430e+05 9.319350000000000000e+05
3.240370349203930189e+00 3.355113700513074892e+00 1.192227934131326883e+00 1.521191289219806642e+01 1.107706094760752382e-03 1.780497405872458592e+06 3.025137000000000000e+06 7.506646042452421971e+05 3.260767000000000000e+06
6.395474362763517995e+00 6.777235398809169808e+00 1.895951168141380538e+00 4.492910778464332289e+00 6.295878978323076608e-04 3.340534264683097135e+06 9.047129000000000000e+06 2.292813869752570055e+06 1.009383300000000000e+07
1.262265973234014460e+01 1.267174708709539210e+01 2.520329892866749688e+00 -2.352076525622443626e+00 4.101531686104511912e-04 4.604400281111937016e+06 2.186221200000000000e+07 5.713895164987878874e+06 2.378355200000000000e+07
2.491316979489749883e+01 2.195686485500146645e+01 3.081560569886402590e+00 1.145273371532540052e+00 5.436943871607127256e-04 3.570189651143419556e+06 1.589917600000000000e+07 3.773830055090843700e+06 1.353502800000000000e+07
