# rnom	meanr	meanlogr	wgg	noise	DDpairs	DRpairs	RDpairs	RRpairs
6.927090124407370153e-01 7.425265962796240293e-01 -3.158524659114899658e-01 2.816946778711484711e+01 2.018125152623756691e+00 4.100000000000000000e+02 1.020000000000000000e+02 1.020000000000000000e+02 1.000000000000000000e+02
1.329573974236247125e+00 1.400033749820773554e+00 3.204994209319995679e-01 1.519312780709021737e+01 1.052164898947935301e+00 9.100000000000000000e+02 3.620000000000000000e+02 3.620000000000000000e+02 3.620000000000000000e+02
2.551961821223750260e+00 2.710987968258922631e+00 9.818735439672087173e-01 7.295991593520072094e+00 5.649244789950764734e-01 2.066000000000000000e+03 1.202000000000000000e+03 1.202000000000000000e+03 1.254000000000000000e+03
4.898192400858816242e+00 5.244430599216602928e+00 1.639508859109531924e+00 2.562734328168075670e+00 3.307031727196014237e-01 5.078000000000000000e+03 3.932000000000000000e+03 3.932000000000000000e+03 3.686000000000000000e+03
9.401507732715986165e+00 9.664767150107753224e+00 2.251871933580739338e+00 -2.794035563416757739e+00 1.992549308995193169e-01 9.976000000000000000e+03 1.146800000000000000e+04 1.146800000000000000e+04 1.012400000000000000e+04
1.804509509116485688e+01 1.760262151313898471e+01 2.851453609025162095e+00 -4.501783427839766150e-01 1.692434045962748768e-01 1.019200000000000000e+04 1.240400000000000000e+04 1.240400000000000000e+04 1.402000000000000000e+04
