# rnom	meanr	meanlogr	wgg	noise	DDpairs	DRpairs	RDpairs	RRpairs
4.257098018462991407e-01 4.465446531154334542e-01 -8.241923347266517652e-01 2.399070774353284037e+02 4.998776544261557264e-02 7.885200000000000000e+05 6.532500000000000000e+04 5.292100000000000000e+04 5.937400000000000000e+04
8.572321289096397345e-01 8.839394291758522204e-01 -1.425277794539707987e-01 6.940594869793822852e+01 2.514210997560288596e-02 1.071135000000000000e+06 2.273160000000000000e+05 1.984650000000000000e+05 2.342150000000000000e+05
1.726168670883144962e+00 1.801095885789831152e+00 5.692503535790799374e-01 1.351532042040344450e+01 1.284375817097167284e-02 1.582021000000000000e+06 8.286110000000000000e+05 7.079870000000000000e+05 8.991910000000000000e+05
3.475905976749230408e+00 3.663161349190958038e+00 1.276832990092147790e+00 -5.816570080622053496e+00 6.756645059159698333e-03 2.630570000000000000e+06 2.653063000000000000e+06 2.385307000000000000e+06 3.249693000000000000e+06
6.999271023161164784e+00 7.686067959056003929e+00 2.021319008551475171e+00 -9.520646356835648305e+00 3.774247229285797051e-03 6.483981000000000000e+06 8.731412000000000000e+06 7.910340000000000000e+06 1.041035300000000000e+07
1.409410817880644551e+01 1.479109818051794889e+01 2.674328396027866539e+00 -8.617078943855412732e+00 2.580474625608001303e-03 1.536422000000000000e+07 1.976893100000000000e+07 1.903242600000000000e+07 2.228063400000000000e+07
