# rnom	meanr	meanlogr	wgg	noise	DDpairs	DRpairs	RDpairs	RRpairs
4.214638316377757876e-01 4.525911534089980259e-01 -8.096557162769326688e-01 2.362307323279039650e+01 2.578840674406708902e-02 1.704200000000000000e+05 5.148300000000000000e+04 5.658700000000000000e+04 5.443800000000000000e+04
8.318373641252689854e-01 9.031376448911507815e-01 -1.187733189042679133e-01 1.550720481116445981e+01 1.323356797308401951e-02 4.895100000000000000e+05 2.116330000000000000e+05 2.172660000000000000e+05 2.064640000000000000e+05
1.641785957447399635e+00 1.761503350906295839e+00 5.488208345439907765e-01 1.093927738458573096e+01 6.883427320019351418e-03 1.469539000000000000e+06 7.870300000000000000e+05 8.149560000000000000e+05 7.629110000000000000e+05
3.240370349203930189e+00 3.471012795949710572e+00 1.227424660224432529e+00 4.462888452825335861e+00 3.662503409947211706e-03 3.713094000000000000e+06 2.905316000000000000e+06 2.914834000000000000e+06 2.695079000000000000e+06
6.395474362763517995e+00 6.918839709061986198e+00 1.917248549065004193e+00 3.001906349398816953e+00 2.062932957366374071e-03 1.060538700000000000e+07 9.419626000000000000e+06 9.325526000000000000e+06 8.493898000000000000e+06
1.262265973234014460e+01 1.308860684559971688e+01 2.553916782685132780e+00 1.060463569202517720e+00 1.353194087118609690e-03 2.146323200000000000e+07 2.113508000000000000e+07 2.097171500000000000e+07 1.974293600000000000e+07
2.491316979489749883e+01 2.139885094453132908e+01 3.055422737184958937e+00 -1.784808391082615575e+00 1.838759253119601591e-03 9.132098000000000000e+06 1.059902300000000000e+07 9.861414000000000000e+06 1.069967000000000000e+07
