# rnom	meanr	meanlogr	wgg	noise	DDpairs	DRpairs	RDpairs	RRpairs
4.214638316377757876e-01 4.443151490839689077e-01 -8.285104188156876548e-01 1.204373540082500966e+02 8.140378297460797510e-03 6.661930000000000000e+05 6.503800000000000000e+04 6.285400000000000000e+04 6.036300000000000000e+04
8.318373641252689854e-01 8.694967635257006000e-01 -1.573783099120709406e-01 5.053458619695924625e+01 4.179183053322706003e-03 1.193483000000000000e+06 2.478430000000000000e+05 2.386850000000000000e+05 2.290220000000000000e+05
1.641785957447399635e+00 1.733448059626333970e+00 5.321010605779166180e-01 1.616271689596602457e+01 2.163877505543595949e-03 2.004878000000000000e+06 9.069850000000000000e+05 8.892940000000000000e+05 8.542690000000000000e+05
3.240370349203930189e+00 3.453629041008212219e+00 1.222863281085949883e+00 9.226673673392348007e+00 1.153425746206115802e-03 5.318405000000000000e+06 3.110722000000000000e+06 2.993419000000000000e+06 3.006635000000000000e+06
6.395474362763517995e+00 6.776811409862195212e+00 1.896794668191384758e+00 3.282547189712076374e+00 6.544622451229429629e-04 1.189338000000000000e+07 9.139294000000000000e+06 8.802215000000000000e+06 9.338794000000000000e+06
1.262265973234014460e+01 1.354415551052892575e+01 2.588313119090878356e+00 6.431736269967114339e-02 4.283661515882321042e-04 2.191549100000000000e+07 2.268927000000000000e+07 2.190685800000000000e+07 2.179865500000000000e+07
2.491316979489749883e+01 2.172848587813792776e+01 3.070936151046032681e+00 1.099350382864222020e+01 5.779178947611690771e-04 2.294835800000000000e+07 1.514346200000000000e+07 1.496679400000000000e+07 1.197643900000000000e+07
