# rnom	meanr	meanlogr	wgg	noise	DDpairs	DRpairs	RDpairs	RRpairs
4.214638316377757876e-01 4.458526779766133208e-01 -8.249491041979571948e-01 6.613947186975919124e+01 8.594322598646059533e-03 8.247079654306243174e+04 5.681400000000000000e+04 1.288344829178601503e+04 5.415500000000000000e+04
8.318373641252689854e-01 8.690627810066559045e-01 -1.583144667552761620e-01 2.377883321739821199e+01 4.414493534426257824e-03 1.431256341905784793e+05 2.336460000000000000e+05 4.933427966467570513e+04 2.052580000000000000e+05
1.641785957447399635e+00 1.782383313872080155e+00 5.616069220795865125e-01 1.162169083204967990e+01 2.292488773129323660e-03 3.503882762419104110e+05 7.990120000000000000e+05 1.835531298243477941e+05 7.611100000000000000e+05
3.240370349203930189e+00 3.473161483031878660e+00 1.228086989826427944e+00 6.130414775990339571e+00 1.218398680231713065e-03 9.520985865641795099e+05 2.662588000000000000e+06 6.417996186384672765e+05 2.694530000000000000e+06
6.395474362763517995e+00 6.811296795341111654e+00 1.900872482615963976e+00 6.147093750958889657e-01 6.843138698940056568e-04 2.100001403273267671e+06 8.372297000000000000e+06 2.005745646640365245e+06 8.541835000000000000e+06
1.262265973234014460e+01 1.323631145485281024e+01 2.564537150422288914e+00 -1.862615114347566214e+00 4.503200010293899368e-04 3.897054531021021307e+06 1.927733000000000000e+07 4.587816209396939725e+06 1.972510800000000000e+07
2.491316979489749883e+01 2.149080402390530509e+01 3.060329552595630442e+00 -4.146621015920760600e-01 6.198163050728801825e-04 2.350908531268448569e+06 1.082143300000000000e+07 2.519689923197269440e+06 1.041204100000000000e+07
