# rnom	meanr	meanlogr	wgg	noise	DDpairs	DRpairs	RDpairs	RRpairs
4.214638316377757876e-01 4.432562885536583952e-01 -8.306212968825900100e-01 1.483182003072334112e+02 8.761700409678600809e-03 1.394554643227253109e+05 6.125200000000000000e+04 1.108589797059306875e+04 5.210600000000000000e+04
8.318373641252689854e-01 8.642329924494586146e-01 -1.635225871420312449e-01 5.672891812352742136e+01 4.492012993172733379e-03 2.274505574318510480e+05 2.472140000000000000e+05 4.183916680930508301e+04 1.982360000000000000e+05
1.641785957447399635e+00 1.744641773271894625e+00 5.384713520844173207e-01 1.790849167108250839e+01 2.328419219439293100e-03 3.683847692323769443e+05 8.287490000000000000e+05 1.531670456288433634e+05 7.378060000000000000e+05
3.240370349203930189e+00 3.459150237457876642e+00 1.225026799195782168e+00 1.331362976075379478e+01 1.242052066216954229e-03 1.095731951852006838e+06 2.799680000000000000e+06 5.564375620376155712e+05 2.592895000000000000e+06
6.395474362763517995e+00 6.757872949052224243e+00 1.893361641371214432e+00 4.441005848028277470e+00 7.013850327595538663e-04 2.231746700115482789e+06 8.938352000000000000e+06 1.795791451233553700e+06 8.131142000000000000e+06
1.262265973234014460e+01 1.342039053492325174e+01 2.580207548832544440e+00 2.929371591101331274e-01 4.609214991226215840e-04 3.863947665224811994e+06 1.988008500000000000e+07 4.091615554176118225e+06 1.882827800000000000e+07
2.491316979489749883e+01 2.058469688381093476e+01 3.019886835364896438e+00 -1.693186977548360339e+00 6.295208283771233562e-04 1.736735555080763996e+06 9.703609000000000000e+06 1.929239277453323826e+06 1.009355900000000000e+07
