# rnom	meanr	meanlogr	wgg	noise	DDpairs	DRpairs	RDpairs	RRpairs
4.257098018462991407e-01 4.417867051339354756e-01 -8.357599046833108503e-01 6.245770172844270718e+01 1.143031346406735010e-01 4.618100000000000000e+04 1.275300000000000000e+04 1.139100000000000000e+04 1.135500000000000000e+04
8.572321289096397345e-01 9.357589299666053684e-01 -8.405556309221699773e-02 2.287109073250696412e+01 5.752217872443118191e-02 9.487200000000000000e+04 5.347900000000000000e+04 4.540500000000000000e+04 4.479600000000000000e+04
1.726168670883144962e+00 1.901422927867284063e+00 6.273666100761406961e-01 2.745895397695887397e+01 2.943125137298607114e-02 4.040250000000000000e+05 1.890530000000000000e+05 1.778020000000000000e+05 1.716280000000000000e+05
3.475905976749230408e+00 3.774367700336262565e+00 1.311239688918663715e+00 1.354077767984720282e+01 1.541619737986084024e-02 1.033940000000000000e+06 7.041800000000000000e+05 6.895130000000000000e+05 6.253980000000000000e+05
6.999271023161164784e+00 7.455390221918299254e+00 1.990404591536587775e+00 9.394328824309347681e+00 8.692126487788030126e-03 2.781740000000000000e+06 2.159739000000000000e+06 2.218607000000000000e+06 1.967449000000000000e+06
1.409410817880644551e+01 1.443375351742699131e+01 2.650752538080491494e+00 -6.121271678318964682e-01 5.862371004651835242e-03 4.201628000000000000e+06 4.213107000000000000e+06 4.450124000000000000e+06 4.316161000000000000e+06
