# rnom	meanr	meanlogr	wgg	noise	DDpairs	DRpairs	RDpairs	RRpairs
4.214638316377757876e-01 4.476344906112736388e-01 -8.206871715772390274e-01 1.057501632954134436e+02 5.888586377741982132e-03 2.175394986137985252e+05 1.213640000000000000e+05 2.301731511530838907e+04 1.153570000000000000e+05
8.318373641252689854e-01 8.739669644580176922e-01 -1.519599842374761423e-01 5.167990659900284811e+01 3.011847207783183676e-03 4.497128016641614959e+05 4.474260000000000000e+05 8.889185498047154397e+04 4.409610000000000000e+05
1.641785957447399635e+00 1.731042975921625926e+00 5.307712334342210569e-01 1.792575454837190918e+01 1.564279643568957257e-03 7.834567508613183163e+05 1.780201000000000000e+06 3.384712564629730769e+05 1.634697000000000000e+06
3.240370349203930189e+00 3.496873969768514279e+00 1.234166485372619082e+00 8.622963515143686308e+00 8.347590848647889377e-04 1.895952575873192865e+06 6.681741000000000000e+06 1.249607893263099715e+06 5.740421000000000000e+06
6.395474362763517995e+00 6.744343019369725134e+00 1.891133206944973555e+00 8.431842699036408817e+00 4.721363677206905475e-04 5.871801050984331407e+06 2.118608900000000000e+07 4.259764240717165172e+06 1.794449100000000000e+07
1.262265973234014460e+01 1.276117558774363836e+01 2.529423192914084684e+00 1.960452623010342954e+00 3.098970802082824032e-04 9.312434591190597042e+06 4.606384800000000000e+07 9.093264449858585373e+06 4.165154200000000000e+07
2.491316979489749883e+01 2.075126478653261231e+01 3.026384370965987447e+00 -5.882139819291806404e+00 4.229343095819855080e-04 2.191050648675119504e+06 1.722008800000000000e+07 2.980304437069033273e+06 2.236249300000000000e+07
